,client_id,birth_number,district_id
5133,11008,"""695519""",51
5134,11034,"""720219""",1
5135,11050,"""575504""",70
5136,11063,"""556104""",64
5137,11064,"""530709""",64
5138,11083,"""531017""",61
5139,11093,"""590129""",40
5140,11105,"""575201""",70
5141,11114,"""520726""",1
5142,11121,"""715410""",72
5143,11122,"""790610""",72
5144,11123,"""480129""",47
5145,11126,"""655122""",1
5146,11130,"""615408""",1
5147,11131,"""570726""",1
5148,11136,"""445727""",3
5149,11147,"""725712""",5
5150,11149,"""650714""",43
5151,11195,"""531205""",58
5152,11208,"""575305""",10
5153,11250,"""465923""",26
5154,11252,"""656208""",32
5155,11266,"""380925""",9
5156,11267,"""365826""",9
5157,11271,"""371208""",18
5158,11274,"""690414""",64
5159,11275,"""635418""",64
5160,11286,"""406127""",56
5161,11304,"""606020""",28
5162,11314,"""360602""",45
5163,11319,"""425414""",1
5164,11327,"""471021""",72
5165,11329,"""615131""",69
5166,11331,"""446214""",70
5167,11337,"""690403""",29
5168,11359,"""720820""",11
5169,11360,"""725419""",11
5170,11362,"""665111""",51
5171,11371,"""416104""",37
5172,11372,"""610928""",11
5173,11379,"""520528""",74
5174,11380,"""515406""",74
5175,11381,"""795726""",57
5176,11405,"""645729""",68
5177,11406,"""701115""",68
5178,11409,"""805502""",32
5179,11461,"""740708""",70
5180,11491,"""585516""",36
5181,11497,"""595717""",11
5182,11516,"""381109""",59
5183,11517,"""405521""",59
5184,11545,"""665122""",1
5185,11574,"""445420""",1
5186,11596,"""406204""",70
5187,11598,"""775923""",54
5188,11609,"""570211""",59
5189,11637,"""510612""",73
5190,11638,"""545824""",73
5191,11662,"""720403""",76
5192,11676,"""435312""",5
5193,11683,"""800128""",7
5194,11685,"""655723""",64
5195,11686,"""486018""",21
5196,11687,"""450123""",21
5197,11701,"""490414""",9
5198,11709,"""610803""",1
5199,11710,"""675619""",1
5200,11713,"""515411""",59
5201,11714,"""450704""",59
5202,11732,"""575520""",19
5203,11754,"""661103""",62
5204,11755,"""455716""",4
5205,11768,"""715912""",1
5206,11794,"""706007""",31
5207,11795,"""770223""",31
5208,11804,"""441212""",74
5209,11851,"""700402""",65
5210,11855,"""571201""",11
5211,11857,"""520826""",70
5212,11860,"""255830""",70
5213,11866,"""370902""",1
5214,11867,"""346119""",1
5215,11873,"""636120""",38
5216,11874,"""690119""",1
5217,11875,"""675623""",1
5218,11886,"""415913""",61
5219,11906,"""441203""",76
5220,11907,"""456116""",76
5221,11911,"""391024""",8
5222,11943,"""610709""",1
5223,11947,"""640529""",70
5224,11976,"""396027""",54
5225,11977,"""440701""",54
5226,11978,"""711009""",54
5227,11979,"""776209""",54
5228,12003,"""760623""",74
5229,12050,"""430530""",52
5230,12051,"""365930""",52
5231,12079,"""725812""",64
5232,12092,"""770515""",68
5233,12095,"""390227""",47
5234,12102,"""685907""",21
5235,12133,"""645626""",27
5236,12144,"""801123""",2
5237,12145,"""825625""",2
5238,12163,"""540616""",1
5239,12181,"""610819""",1
5240,12220,"""716112""",60
5241,12221,"""710224""",60
5242,12303,"""745405""",24
5243,12308,"""781129""",64
5244,12324,"""780306""",8
5245,12325,"""641030""",8
5246,12328,"""445408""",1
5247,12344,"""405620""",26
5248,12358,"""430705""",17
5249,12359,"""356013""",17
5250,12376,"""590217""",4
5251,12378,"""465827""",76
5252,12382,"""551129""",1
5253,12383,"""635513""",1
5254,12396,"""705117""",62
5255,12397,"""730602""",62
5256,12416,"""730530""",1
5257,12417,"""745103""",1
5258,12432,"""650307""",55
5259,12464,"""591217""",39
5260,12468,"""690704""",22
5261,12485,"""655410""",34
5262,12490,"""800814""",34
5263,12547,"""636013""",70
5264,12561,"""660620""",38
5265,12568,"""565301""",44
5266,12577,"""505505""",62
5267,12586,"""470130""",27
5268,12599,"""560101""",44
5269,12616,"""655126""",27
5270,12625,"""581207""",54
5271,12643,"""625720""",69
5272,12662,"""530601""",14
5273,12695,"""790316""",68
5274,12726,"""455809""",8
5275,12729,"""680321""",36
5276,12730,"""645929""",36
5277,12738,"""606029""",23
5278,12739,"""580117""",23
5279,12750,"""405525""",21
5280,12754,"""600820""",55
5281,12755,"""596101""",55
5282,12756,"""495121""",22
5283,12802,"""690812""",1
5284,12810,"""641014""",39
5285,12840,"""390727""",60
5286,12843,"""530505""",66
5287,12844,"""461015""",45
5288,12850,"""550826""",72
5289,12851,"""575927""",72
5290,12859,"""765521""",1
5291,12890,"""585120""",70
5292,12908,"""410312""",12
5293,12943,"""701012""",55
5294,12986,"""735508""",40
5295,12991,"""470116""",51
5296,13044,"""760301""",52
5297,13051,"""650113""",55
5298,13071,"""560218""",41
5299,13089,"""795214""",16
5300,13090,"""805418""",2
5301,13095,"""500316""",76
5302,13098,"""786215""",1
5303,13102,"""490415""",8
5304,13113,"""761125""",11
5305,13123,"""785217""",56
5306,13134,"""626103""",1
5307,13151,"""581222""",73
5308,13171,"""505626""",19
5309,13172,"""381019""",36
5310,13190,"""561128""",71
5311,13201,"""370517""",31
5312,13231,"""590701""",1
5313,13246,"""425113""",46
5314,13260,"""775527""",72
5315,13261,"""440801""",75
5316,13262,"""385209""",75
5317,13276,"""770120""",76
5318,13285,"""351225""",34
5319,13290,"""410623""",16
5320,13291,"""406113""",16
5321,13346,"""560415""",50
5322,13380,"""420918""",65
5323,13404,"""660925""",48
5324,13405,"""580813""",32
5325,13406,"""785418""",42
5326,13412,"""540320""",1
5327,13417,"""516117""",25
5328,13447,"""705505""",13
5329,13448,"""680708""",13
5330,13451,"""556118""",44
5331,13468,"""601031""",25
5332,13469,"""556208""",25
5333,13480,"""530601""",16
5334,13490,"""695525""",18
5335,13539,"""780907""",63
5336,13548,"""760318""",1
5337,13556,"""580719""",32
5338,13576,"""740707""",72
5339,13588,"""740129""",46
5340,13590,"""770803""",59
5341,13603,"""410728""",46
5342,13608,"""635515""",37
5343,13620,"""700726""",16
5344,13640,"""555609""",28
5345,13657,"""635512""",59
5346,13658,"""570423""",59
5347,13673,"""710220""",39
5348,13687,"""590523""",75
5349,13690,"""630516""",70
5350,13694,"""765120""",1
5351,13750,"""806113""",12
5352,13751,"""790720""",12
5353,13803,"""471114""",1
5354,13820,"""485731""",33
5355,13845,"""730216""",15
5356,13852,"""720126""",5
5357,13886,"""545412""",44
5358,13912,"""751120""",50
5359,13915,"""741123""",77
5360,13921,"""706220""",62
5361,13923,"""795222""",7
5362,13924,"""525909""",54
5363,13931,"""420101""",8
5364,13955,"""456030""",1
5365,13956,"""430406""",1
5366,13968,"""680413""",61
5367,13971,"""626019""",67
5368,13998,"""535812""",74
